SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
JHARKHAND,2001,6.962156828,5.035540403,5.174223908,1.076332879,1.706429783,173.7442588,173.8130014,125.6183513,215.4942801,33.92179584,24.05333756,21.21921458,451.1,5.8,45,1031.5,115.7
JHARKHAND,2002,5.501877859,5.862890769,6.140086642,1.45863392,1.673031407,153.3460104,113.4958331,123.7673265,163.9547084,29.19669308,34.68254629,36.37993393,436.5,14.4,45,902.5,57.1
JHARKHAND,2003,5.660059746,6.723453159,5.768683428,1.650218373,1.273145551,180.5690335,167.7585639,121.0950553,130.9620212,26.34934276,32.96789542,34.58562216,492.4,33.9,45,869,269.1
JHARKHAND,2004,6.744850509,6.464764006,6.99047324,1.461489953,1.704068848,157.0496233,106.9779441,180.4102193,197.9178718,26.95976193,22.90750032,37.89885811,454.9,8.2,45,923.5,129.7
JHARKHAND,2005,5.97460196,6.822294368,6.409565556,1.353638355,1.004646494,130.7981,178.5028462,186.1680957,196.4061136,36.71217304,18.64488884,15.1288469,492,39.6,45,779.5,90.5
JHARKHAND,2006,5.552108206,5.778511026,6.983339754,1.211097584,1.032024909,169.839965,102.201607,103.3034361,100.6536195,34.21438747,24.83264737,32.32337583,397.5,0.5,45,1281.4,32
JHARKHAND,2007,5.160465001,5.282795288,5.580299886,1.855472691,1.931386008,142.3381275,109.6672449,118.0128374,151.1897666,37.71837549,38.52255647,32.51117236,462.3,50.1,45,1234.1,47.2
JHARKHAND,2008,5.31168652,5.130755076,6.321158249,1.450253995,1.287498991,152.7549262,207.0489768,116.9346557,127.2942068,15.25514423,21.58231069,25.79559996,423,22.9,45,1207.7,35
JHARKHAND,2009,6.376727743,5.051771529,6.049147474,1.82563408,1.561109924,211.037275,186.8403086,144.5351013,181.3186378,19.17632536,33.81580149,39.77983748,452.1,2.6,45,826.1,86.6
JHARKHAND,2010,6.171239615,6.873145533,6.785479104,1.729320106,1.444889797,113.7261737,190.4970735,129.0799638,187.1425117,19.42632967,23.4930539,28.52211796,447.3,2.5,45,578.4,79.8
JHARKHAND,2011,6.772881273,6.613960391,6.783287735,1.113882746,1.042029488,207.5736703,114.7479699,210.6995032,100.73502,33.18941935,31.71064292,28.80497389,394.2,5.8,45,1258.7,23.4
JHARKHAND,2012,6.324231617,5.091648413,6.114352443,1.388621306,1.060286724,135.8741948,111.177944,179.8512204,185.3769535,15.59597173,31.78489736,38.44016734,503.9,45,45,908.3,94
JHARKHAND,2013,5.705752282,6.205984913,6.126181133,1.920679447,1.166795697,138.1357106,150.0865341,177.4835241,150.1135728,16.13190026,27.76873613,15.24500861,464,19,45,844.5,281.1
JHARKHAND,2014,5.818645731,5.397215205,6.343218543,1.52714337,1.638938452,153.0965062,165.1375582,213.9165686,125.2129818,36.15584183,21.86003606,32.38452271,468.5,57.4,45,930.1,46.1
JHARKHAND,2015,6.981981383,6.351196004,5.869275116,1.0763285,1.780274707,191.1378722,145.2170063,108.7285065,155.54197,33.55227623,30.71815692,18.00557753,405.4,14.8,45,938.8,25.6
BIHAR,1901,5.224008738,6.225338481,5.590536094,1.281304381,1.731975929,152.768837,211.3632942,168.2124129,117.7054092,23.42237809,22.74995653,38.7790255,452.1,71.4,45,786.7,15.6
BIHAR,1902,5.945161117,6.425355745,6.474318297,1.993909639,1.719709165,126.2503753,201.0290191,184.256292,144.1874942,32.55825695,16.90754626,34.87713322,399.9,5.2,45,1063.4,29.6
BIHAR,1903,5.350606231,6.641479585,5.904507674,1.144401608,1.659205794,137.2782891,211.6569599,121.5825963,187.1712986,22.81741997,18.94151137,22.16682375,455.1,10,45,824.4,147.1
BIHAR,1904,6.954819133,5.693496228,6.893997951,1.911125196,1.051390201,195.4571283,179.8489969,160.7036336,111.4812855,27.68200032,25.85590733,16.55745934,467.4,7.9,45,1021.8,112.4
BIHAR,1905,6.061769565,5.08270201,6.153190374,1.471950772,1.697638165,108.3256308,205.1612597,192.203372,195.2097248,18.23668007,17.29729576,25.92004944,423.3,46.1,45,1308.8,12.2
BIHAR,1906,5.916854124,5.195826233,6.781261146,1.999247784,1.8488962,124.1084833,144.2751272,202.5315415,209.0445724,26.37892304,34.81665954,29.23734644,469.6,71.3,45,1106.2,33.3
BIHAR,1907,6.373894346,6.137622253,5.330052495,1.60621284,1.170565557,131.3445044,150.196151,196.7817283,112.4044256,36.39649175,17.90018292,35.74733796,428.4,56.5,45,963.8,6.9
BIHAR,1908,5.392260277,6.051300428,6.786803972,1.770863818,1.052580867,202.6759576,169.0875097,152.6568713,176.8561015,29.21313709,39.67553426,35.12981176,444,53.3,45,613.6,25.6
BIHAR,1909,5.222803137,6.552382043,5.864856761,1.991827827,1.651823501,194.9150056,190.3982727,213.0455301,134.0615874,29.05192418,16.98739671,17.93591262,427,13.3,45,1229.9,48.7
BIHAR,1910,6.076896551,5.900530028,6.363451064,1.910959467,1.696631215,212.2258154,120.6274282,212.0013384,106.0235412,39.77583772,19.95514165,15.63246355,467.7,7.2,45,1232,95.5
BIHAR,1911,5.90496631,5.412499672,5.537814731,1.540330428,1.808099715,210.2458597,104.264752,211.3808772,191.6293681,33.74570792,36.11907275,25.68843687,472.3,9.5,45,1216,140.7
BIHAR,1912,6.496845301,5.726735392,5.116238658,1.790811075,1.001922649,185.0436942,135.9500153,134.0922324,155.8322241,30.17328602,29.69741732,16.01402927,465.6,14,45,916.9,86.6
BIHAR,1913,5.352936535,6.00885705,5.980292628,1.290115046,1.532902909,125.663408,197.1604393,113.4617416,149.9794473,32.63985421,29.34930674,23.99809086,497.3,38,45,1272,94.3
BIHAR,1914,6.442778884,6.460828242,5.493863773,1.614485245,1.91471783,183.5076081,163.1380097,218.3271326,165.6266608,16.0379021,35.83092634,38.77609655,398.6,22.8,45,912.3,10.7
BIHAR,1915,5.02879801,6.447879295,6.392613971,1.737372166,1.587703395,197.3484776,197.5185555,186.5247745,206.7219162,25.27148116,28.93828597,39.77237988,542.6,65.3,45,1070.4,112.4
BIHAR,1916,5.806930145,6.953848478,5.287552778,1.427294065,1.836266962,143.367468,208.0394821,117.8546983,157.7303381,16.63989584,34.49226208,21.17435096,462.5,17.1,45,1306.3,130.6
BIHAR,1917,5.883770394,5.984375181,5.957994871,1.588161972,1.477720268,147.3967239,151.0264774,119.2983678,107.1048825,35.03778506,25.5497982,31.48996274,467.6,22.4,45,1077.9,116.7
BIHAR,1918,6.610709666,5.284795204,5.963310376,1.500528252,1.009735515,108.9839172,132.5350488,202.0076565,134.212959,32.29870027,25.54051428,16.67298829,374.4,0.7,45,1265.5,8.7
BIHAR,1919,5.425244299,6.116232717,5.484793226,1.420913696,1.775929831,102.8019225,187.9340948,101.6799712,166.0578822,36.1037393,33.69901692,23.70814948,472.2,47.9,45,1087.9,59.4
BIHAR,1920,5.191645441,6.667591531,5.281553485,1.305710638,1.614626357,106.4556474,190.8582458,105.884046,150.2042149,18.76457022,16.82360426,15.98800281,389.8,19.3,45,1036.6,5.6
BIHAR,1921,6.338916798,5.626288701,6.539581662,1.115689792,1.779026604,170.2930669,219.1800195,196.2355993,191.0860542,19.69674001,27.40491772,30.43643538,429.4,27.3,45,1153.9,37
BIHAR,1922,5.101229787,6.20444451,6.240902223,1.168878248,1.586649883,107.9841902,171.5738548,186.6294716,186.2397333,26.35565244,20.38873602,35.62955366,404.7,16.8,45,1377.9,22.9
BIHAR,1923,5.168216203,5.48809512,6.247867626,1.702161763,1.038146992,161.1485245,185.3395892,166.5604929,145.7810063,23.91384967,32.37659712,15.66253861,476.9,36.4,45,817.8,75.5
BIHAR,1924,5.314223803,6.260612612,6.132681062,1.326064172,1.378077018,185.1414747,118.7723115,106.7299873,206.8045657,21.42191887,24.88577192,22.98887452,495.2,15.3,45,1300.6,115
BIHAR,1925,6.160191659,5.57475453,6.445324614,1.591869016,1.191256796,119.435917,206.4872799,177.8141482,179.4568156,29.99442988,33.89927407,32.02180449,403.1,9.6,45,1054.2,28.6
BIHAR,1926,6.421802514,6.198642525,5.386248184,1.805839856,1.805215465,219.2407271,143.943642,142.7941095,110.3380455,21.97848962,33.88821213,25.09353756,410,16.9,45,987.2,28.1
BIHAR,1927,5.259522547,6.1522861,5.274269103,1.657572273,1.390992443,103.8120678,152.4451518,145.1665696,102.1197173,28.76536328,15.45389501,16.1557551,485.9,60.6,45,891.5,60.3
BIHAR,1928,6.270507706,6.706025745,5.080693072,1.544871168,1.575993512,165.1225756,183.6605979,136.9956776,198.9962875,24.70215084,23.39130622,16.56043721,516.2,62.7,45,941.5,172.8
BIHAR,1929,6.215904264,5.655625263,6.058483707,1.734498326,1.941703907,213.848231,178.6633835,161.0282634,199.2013576,23.43442123,15.16300305,29.04207333,542.1,52.7,45,970.1,275.8
BIHAR,1930,6.866075955,6.894462777,6.314738231,1.278394417,1.644845569,146.1914553,174.2216595,108.5539366,167.7056652,19.18541728,37.04679677,33.32154825,449,19.2,45,981.5,64.8
BIHAR,1931,6.79406128,5.046112915,5.431492626,1.389790245,1.428143481,168.1179803,134.9811961,110.5126338,213.6492952,18.88139691,17.7055346,23.65599261,486.7,33.7,45,984.2,87.9
BIHAR,1932,6.110836807,5.442940537,5.776740849,1.478694581,1.694806356,142.6280834,148.6810282,145.362157,144.688484,38.93767761,34.43692205,38.90669219,493.2,8.2,45,756.8,120
BIHAR,1933,5.219870839,6.968811356,6.841557959,1.170195625,1.164568497,122.41778,169.466456,183.2289904,177.1133576,20.89991012,27.3484214,38.21158618,484.6,41.3,45,1119.8,78.2
BIHAR,1934,5.313923385,6.580004247,5.76384987,1.705055254,1.466920681,123.5957496,111.9832671,219.5376942,150.1266101,15.39407408,29.95725431,20.90821672,476.6,43.7,45,1080.6,67.7
BIHAR,1935,6.590037732,6.303347557,5.500220759,1.215985415,1.267245326,141.2310493,141.2548259,157.7111659,172.5994801,39.68218613,29.06213422,32.98822468,408.4,40.6,45,1173.7,2.8
BIHAR,1936,5.583332121,6.155866046,5.469381368,1.459604808,1.261650825,161.8034936,213.0341675,213.5364083,139.9508837,16.16902782,16.83272956,28.29039358,470.3,14.6,45,1361.9,99.5
BIHAR,1937,5.924806351,5.717277939,5.293046366,1.873914105,1.207255753,116.2299082,110.0019223,152.2831683,195.0860442,28.06613397,29.91559685,21.28823755,512.7,66.3,45,952.6,196
BIHAR,1938,5.240216134,6.987639745,5.838404671,1.029413636,1.484133971,192.0930565,116.0218996,118.909392,128.6594143,15.88110809,16.19561904,19.9144381,422.3,29.4,45,1331,27.9
BIHAR,1939,5.752544613,5.462314071,5.402983419,1.213310885,1.427350357,214.6049441,158.9962768,148.8138331,113.4901096,28.42269643,27.1939631,36.45853989,469.2,47.3,45,1084.5,56.9
BIHAR,1940,6.056150265,5.235307844,6.416109623,1.937826763,1.961832138,136.8266968,114.1432814,155.3183197,143.8790434,38.02310334,30.08189295,35.04667574,432.1,44.7,45,918.7,22.4
BIHAR,1941,6.69977434,6.4662735,5.691832593,1.926167062,1.665090264,176.0226502,120.5483014,150.9811332,145.0589847,34.28603803,28.66980738,29.85292582,432.9,19,45,1082.7,48.9
BIHAR,1942,5.889289958,5.612368719,6.554099299,1.16119739,1.503467126,182.16637,201.426772,212.0192194,100.4409434,34.92089728,33.03578685,34.6708505,450.8,77.8,45,1105.7,8
BIHAR,1943,6.835365042,5.774762251,5.17449371,1.374673819,1.094052145,200.7570371,191.7289193,204.168887,202.8360388,17.52186573,20.35433183,39.37637331,453.6,51.6,45,1003.3,37
BIHAR,1944,5.825377363,6.440271641,6.425437136,1.604025271,1.512693277,124.9440147,209.2738626,126.0479365,118.6806023,37.7664605,35.22431985,33.29783565,474.4,59.9,45,1021.5,49.5
BIHAR,1945,6.709852643,5.823994613,5.257379332,1.908056379,1.751201588,160.9749117,137.2800163,188.0850987,122.8032344,37.8946913,38.23905322,28.27674977,522.9,74.7,45,918.6,158
BIHAR,1946,6.176460014,5.029599049,6.531482279,1.101914312,1.149202365,179.9857576,134.6362758,109.026047,145.2247568,33.81809993,21.65940881,36.9476997,481.2,21.3,45,1062.9,163.6
BIHAR,1947,6.625973436,6.610367667,5.11186859,1.175901979,1.359904649,203.309148,111.587315,110.9084044,161.1890592,23.64725912,32.78660945,34.74980382,438.1,11.2,45,943.7,61.9
BIHAR,1948,5.179313869,5.389953993,5.083885808,1.959056942,1.395978479,137.4794901,200.1710487,199.2991282,166.1015137,18.04915653,33.07509918,21.18471816,499.8,18.6,45,1102.2,117.2
BIHAR,1949,6.975389835,6.144548465,6.314560813,1.472014348,1.649646187,181.936014,166.0665053,105.8187485,177.3244103,17.57721233,35.17070937,24.33136085,505.4,59.4,45,1146.3,104.5
BIHAR,1950,5.960342477,6.169771473,6.22540763,1.713283667,1.69165926,214.4313802,130.2120558,171.9966595,173.2987589,25.42526998,24.52354066,22.32774338,391.8,21.6,45,1030.1,5.2
BIHAR,1951,5.726251895,5.369593715,6.157957629,1.989509394,1.753538136,184.1281572,184.4776713,129.3265326,155.9444907,28.139508,28.32706055,35.63658292,407.3,8.8,45,771.1,33.5
BIHAR,1952,5.461680944,5.224436189,6.701567665,1.29702845,1.956016559,157.4379182,129.2052299,216.8661991,116.2557653,27.20015652,26.34652184,35.33728721,395.6,11.4,45,1074.5,19.3
BIHAR,1953,6.48881676,5.421956253,6.507143624,1.856029663,1.768348796,165.2446856,167.3281754,119.3398499,148.5460002,26.60742683,39.44730266,19.91628183,419,33.9,45,1262,20.2
BIHAR,1954,6.372295934,6.458590512,6.257633884,1.211257918,1.971042983,213.086035,175.6790243,149.6126941,181.5944986,19.68720666,27.34209582,18.47464191,402.5,20.9,45,970.7,16.6
BIHAR,1955,6.379826887,6.961938497,5.148263221,1.478959426,1.576349287,136.9574273,175.7234709,194.275443,143.6136471,34.30652354,27.17713222,15.6143387,427.8,26.7,45,1139,36.1
BIHAR,1956,6.245169828,5.038803058,6.4955577,1.357024901,1.606532939,198.5506379,183.5817532,110.3628693,160.0884069,19.11890998,37.61195223,29.05321207,513.1,24,45,1166.2,212.9
BIHAR,1957,6.477722233,5.849916814,5.187181532,1.063413623,1.161753628,218.9307917,113.8677136,216.6801368,153.9192754,18.01937087,33.45025535,38.50812072,457.3,78,45,861.2,14.4
BIHAR,1958,6.001495887,5.359855349,6.107504582,1.00895658,1.623981838,129.4446332,154.7194277,152.9329703,185.2395488,32.88901652,38.56635721,27.92952714,465,18.7,45,1018.8,82.7
BIHAR,1959,5.905822872,5.353401778,5.677669564,1.47342434,1.832440505,114.0924006,152.6734024,167.432083,199.1803304,26.35206571,31.20655953,27.25129008,526.6,82.7,45,799.3,233.9
BIHAR,1960,6.237154933,6.263366845,5.593173035,1.18140845,1.453089428,158.010547,185.1769917,163.0753046,208.4370625,17.39358449,31.06931981,32.12354512,406.4,1.5,45,1108.7,39.9
BIHAR,1961,6.493866658,6.325874299,5.609246853,1.856252206,1.283939841,185.4776768,190.5109729,195.5662296,189.2716036,15.00436029,24.00112631,39.76683982,503.4,47.5,45,926.3,246.9
BIHAR,1962,6.17768481,6.762077675,5.323716898,1.485836096,1.291389496,198.675922,178.3919678,149.0492017,119.8882778,17.47571866,26.60745802,16.98526243,461.5,20.8,45,1012.4,75.7
BIHAR,1963,6.188956065,5.425848917,6.830306677,1.362640793,1.318143418,144.0596969,187.8378228,182.679891,215.7864573,36.6874669,31.34568177,30.79433918,468.1,5.1,45,1058.6,156.6
BIHAR,1964,5.820960904,5.588755867,6.376588766,1.116022829,1.695744881,147.6016784,200.0811972,162.9909578,191.6102232,32.10511959,32.98634051,34.89636228,438.7,4.7,45,965.1,69.1
BIHAR,1965,5.488588406,6.366138814,6.967085901,1.75420694,1.514196169,199.5948349,136.1545248,176.1588588,153.7483724,25.3196183,35.45516204,34.11930824,393,1.7,45,944.3,26.3
BIHAR,1966,5.747170332,5.074438938,5.84905885,1.381177072,1.336436555,137.4744927,108.5258594,149.5544602,103.3889623,16.79452701,18.55185486,39.07609351,430.1,28.1,45,661.5,37
BIHAR,1967,5.328753052,5.894906724,6.267671464,1.008907899,1.293175097,100.6092594,137.5217771,172.5823147,198.1081966,21.53765104,26.02883037,32.12177738,377.2,0.2,45,894.8,12
BIHAR,1968,6.807064352,6.018796496,6.639356272,1.385033535,1.901324653,140.8019536,167.0623251,213.8060538,156.8886664,24.78013718,37.39246944,34.05764658,480.7,30.8,45,963.7,118.2
BIHAR,1969,6.582302482,5.116594237,6.60053373,1.133935422,1.184105846,166.2063194,143.363266,183.0793248,123.9545308,23.26176091,24.99672043,37.39697053,418.7,14.5,45,1140.1,39.2
BIHAR,1970,6.663186786,6.478932707,5.738603922,1.981114361,1.914686844,173.4995465,111.6920974,186.0314396,162.9148495,24.48528858,27.79007229,36.99579518,435.4,35.5,45,944,35
BIHAR,1971,6.855289632,6.647896441,5.90945201,1.862239609,1.918403048,133.4007951,213.9628984,214.9971316,126.4938384,15.45065072,23.3314324,23.98990467,478.8,31.9,45,1082.2,140.5
BIHAR,1972,6.427756122,6.105487444,5.190555102,1.414067908,1.168556685,205.1366321,156.6036594,108.2759235,173.9103168,25.62645515,38.4319515,39.51282548,488.9,51,45,584.7,73
BIHAR,1973,5.797744066,6.873549943,6.995680344,1.709352261,1.686279389,110.2814576,105.2947845,124.1320487,196.4652165,36.73090283,16.20631374,22.92635302,486.4,33.1,45,916.3,166.5
BIHAR,1974,6.213258682,5.188625816,6.299887835,1.598040332,1.917175981,111.1716369,186.9722455,147.4923543,197.4201984,29.56712814,28.42675224,31.8574253,401.6,4.6,45,1127.7,32
BIHAR,1975,6.632377047,5.296201149,5.915800742,1.192294847,1.38706735,126.1684733,181.365787,189.3702453,194.308118,30.46293645,22.96537303,16.37878941,429.9,13.2,45,946.7,51.7
BIHAR,1976,6.411615323,5.43514975,6.208165374,1.844853981,1.126618728,212.8843483,148.8349379,207.1470765,206.469154,32.83271878,31.49875132,31.64777077,403.3,14.7,45,1033.4,23.7
BIHAR,1977,6.189324746,6.93155387,5.696295279,1.634466447,1.207736618,116.384817,162.987186,127.5242604,178.7847671,26.03168698,36.0448484,20.26783202,478.6,8.1,45,865,172.5
BIHAR,1978,5.583862173,5.370760104,6.99963881,1.313731559,1.829001307,104.7623327,164.3631502,106.524368,171.7093933,23.922314,34.78742781,34.24500567,494.7,41.1,45,1005.2,151.4
BIHAR,1979,5.220219284,6.885939545,6.295016033,1.46591673,1.488355416,203.8188078,167.3576889,214.7276953,188.306785,17.39863877,26.39170079,31.41347379,523.3,42.9,45,805.2,124
BIHAR,1980,6.94862195,5.502407063,6.217025006,1.433075852,1.291667432,200.7048882,165.3724409,198.1741462,119.1685124,17.79934098,31.36809663,17.37010142,402.8,7.1,45,1115.9,30.8
BIHAR,1981,6.347770038,6.120685725,6.911381123,1.397760918,1.791264027,216.2602317,183.8932204,114.3736516,178.4135492,38.26620534,16.62003796,21.89422698,413,37,45,1168.1,11
BIHAR,1982,5.548401895,5.494502903,5.454300552,1.697222266,1.779876551,157.1450721,207.4042808,185.1743029,121.4913986,32.02380245,29.36982276,28.50507292,440.1,10.5,45,784.6,64.6
BIHAR,1983,5.680612806,5.606743083,5.123119235,1.113661415,1.321336182,120.4411701,155.977019,186.5843398,177.4522165,24.30961886,29.86280548,17.78929405,463.8,14.8,45,871.3,84
BIHAR,1984,6.502258891,6.113681439,6.965637848,1.033345243,1.979706473,140.3185224,219.1054081,168.5401103,158.0797781,23.02792593,36.43802436,36.00726678,447.4,62.5,45,1265.8,19.9
BIHAR,1985,5.596800102,5.947347149,5.981626142,1.725565892,1.980410541,129.3442045,209.025448,148.021415,164.9215053,21.15694485,32.62847016,29.09946277,462.6,9.3,45,1171.7,196.3
BIHAR,1986,5.695187396,6.502776129,6.154975992,1.600826051,1.848267964,198.8291313,142.923407,158.4408049,214.6501486,16.76081326,21.36980605,15.73290125,483.4,15,45,1048.6,147.6
BIHAR,1987,5.429704982,5.389792391,6.007185741,1.378306165,1.847138932,143.2295182,132.5420122,216.1787323,217.5476656,16.86625078,25.32021204,25.63655368,427.2,4.3,45,1515.1,57.9
BIHAR,1988,6.873655842,6.161970306,5.056758732,1.031585052,1.84969812,176.9476033,123.4191544,149.5489269,191.4642624,33.75789566,20.02649736,16.98286374,430.5,16.4,45,1151.6,49
BIHAR,1989,5.228530034,6.941713621,5.886118565,1.512959127,1.305384166,177.8799336,103.5534535,119.4702499,117.006649,21.27101796,21.13975978,19.5139732,425.8,17.5,45,1101.7,43.2
BIHAR,1990,6.34456814,5.100176609,5.074085885,1.718392752,1.128738504,219.0356715,183.9584026,136.754895,179.0199595,35.67146104,26.77037953,19.85387486,445.4,30.6,45,1047.8,49.9
BIHAR,1991,5.350075485,5.795576426,5.112477192,1.358702031,1.905118822,140.3619528,129.1730829,140.1442278,117.6893762,37.72343073,34.99425967,25.95962076,412.2,20.7,45,950.5,26.5
BIHAR,1992,6.272527167,5.120586028,5.564622101,1.871646966,1.971843485,151.2487453,151.8289239,193.2156754,162.3335467,22.72334624,19.07270603,21.98994863,424.9,5.8,45,673.8,54.2
BIHAR,1993,6.933536252,6.401973938,6.86186313,1.52287799,1.235449841,164.3912739,192.8528541,149.6824791,181.1022336,24.21945597,30.88945723,19.82279686,432.1,13.4,45,1041.2,53.6
BIHAR,1994,5.744711688,6.967483863,6.304199805,1.674300261,1.347368994,182.0600542,181.2378169,130.9085636,214.6104482,25.76258482,39.46337473,35.92841939,460.9,57.5,45,832.8,38.5
BIHAR,1995,5.369128636,6.501929009,6.006708714,1.409039001,1.737996481,183.9230295,168.9113708,169.7661171,134.701237,19.644162,24.45621768,25.799319,463,18.4,45,1005.1,79.6
BIHAR,1996,6.822210021,6.475810665,5.250216799,1.212489086,1.667574438,165.6797068,148.9061798,216.2872724,138.2196365,37.04045911,38.86042189,38.81591826,478.9,47.7,45,972,66.2
BIHAR,1997,6.391460977,5.970118331,6.274118917,1.75411329,1.522135571,145.1437979,205.2124614,147.1737976,151.2477388,36.85783047,16.88361576,29.1957375,446,11.6,45,1148.3,69.5
